instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
15014146,58649,NIFTY26DEC22000PE,NIFTY,0.0,2026-12-29,22000.0,0.05,75,PE,NFO-OPT,NFO
9768450,38158,NIFTY26DEC29000CE,NIFTY,0.0,2026-12-29,29000.0,0.05,75,CE,NFO-OPT,NFO
9768706,38159,NIFTY26DEC29000PE,NIFTY,0.0,2026-12-29,29000.0,0.05,75,PE,NFO-OPT,NFO
15013378,58646,NIFTY26DEC21000CE,NIFTY,0.0,2026-12-29,21000.0,0.05,75,CE,NFO-OPT,NFO
15013634,58647,NIFTY26DEC21000PE,NIFTY,0.0,2026-12-29,21000.0,0.05,75,PE,NFO-OPT,NFO
9020162,35235,NIFTY26DEC30000CE,NIFTY,0.0,2026-12-29,30000.0,0.05,75,CE,NFO-OPT,NFO
9020674,35237,NIFTY26DEC30000PE,NIFTY,0.0,2026-12-29,30000.0,0.05,75,PE,NFO-OPT,NFO
15012866,58644,NIFTY26DEC20000CE,NIFTY,0.0,2026-12-29,20000.0,0.05,75,CE,NFO-OPT,NFO
15013122,58645,NIFTY26DEC20000PE,NIFTY,0.0,2026-12-29,20000.0,0.05,75,PE,NFO-OPT,NFO
10786818,42136,NIFTY26DEC31000CE,NIFTY,0.0,2026-12-29,31000.0,0.05,75,CE,NFO-OPT,NFO
10787074,42137,NIFTY26DEC31000PE,NIFTY,0.0,2026-12-29,31000.0,0.05,75,PE,NFO-OPT,NFO
15012354,58642,NIFTY26DEC19000CE,NIFTY,0.0,2026-12-29,19000.0,0.05,75,CE,NFO-OPT,NFO
15012610,58643,NIFTY26DEC19000PE,NIFTY,0.0,2026-12-29,19000.0,0.05,75,PE,NFO-OPT,NFO
15012098,58641,NIFTY26DEC18000PE,NIFTY,0.0,2026-12-29,18000.0,0.05,75,PE,NFO-OPT,NFO
15011586,58639,NIFTY26DEC17000PE,NIFTY,0.0,2026-12-29,17000.0,0.05,75,PE,NFO-OPT,NFO
15010818,58636,NIFTY26DEC16000CE,NIFTY,0.0,2026-12-29,16000.0,0.05,75,CE,NFO-OPT,NFO
15011074,58637,NIFTY26DEC16000PE,NIFTY,0.0,2026-12-29,16000.0,0.05,75,PE,NFO-OPT,NFO
15010562,58635,NIFTY26DEC15000PE,NIFTY,0.0,2026-12-29,15000.0,0.05,75,PE,NFO-OPT,NFO
15010050,58633,NIFTY26DEC14000PE,NIFTY,0.0,2026-12-29,14000.0,0.05,75,PE,NFO-OPT,NFO
15009538,58631,NIFTY26DEC13000PE,NIFTY,0.0,2026-12-29,13000.0,0.05,75,PE,NFO-OPT,NFO
15009026,58629,NIFTY26DEC12000PE,NIFTY,0.0,2026-12-29,12000.0,0.05,75,PE,NFO-OPT,NFO
9027074,35262,NIFTY27JUN30000CE,NIFTY,0.0,2027-06-29,30000.0,0.05,75,CE,NFO-OPT,NFO
9027330,35263,NIFTY27JUN30000PE,NIFTY,0.0,2027-06-29,30000.0,0.05,75,PE,NFO-OPT,NFO
9768962,38160,NIFTY27JUN29000CE,NIFTY,0.0,2027-06-29,29000.0,0.05,75,CE,NFO-OPT,NFO
9769730,38163,NIFTY27JUN29000PE,NIFTY,0.0,2027-06-29,29000.0,0.05,75,PE,NFO-OPT,NFO
10788354,42142,NIFTY27JUN31000CE,NIFTY,0.0,2027-06-29,31000.0,0.05,75,CE,NFO-OPT,NFO
10788610,42143,NIFTY27JUN31000PE,NIFTY,0.0,2027-06-29,31000.0,0.05,75,PE,NFO-OPT,NFO
12940546,50549,NIFTY27JUN28000CE,NIFTY,0.0,2027-06-29,28000.0,0.05,75,CE,NFO-OPT,NFO
12940802,50550,NIFTY27JUN28000PE,NIFTY,0.0,2027-06-29,28000.0,0.05,75,PE,NFO-OPT,NFO
13051138,50981,NIFTY27JUN27000CE,NIFTY,0.0,2027-06-29,27000.0,0.05,75,CE,NFO-OPT,NFO
13051906,50984,NIFTY27JUN27000PE,NIFTY,0.0,2027-06-29,27000.0,0.05,75,PE,NFO-OPT,NFO
18316290,71548,NIFTY27JUN18000PE,NIFTY,0.0,2027-06-29,18000.0,0.05,75,PE,NFO-OPT,NFO
18316546,71549,NIFTY27JUN19000CE,NIFTY,0.0,2027-06-29,19000.0,0.05,75,CE,NFO-OPT,NFO
18316802,71550,NIFTY27JUN19000PE,NIFTY,0.0,2027-06-29,19000.0,0.05,75,PE,NFO-OPT,NFO
18317058,71551,NIFTY27JUN20000CE,NIFTY,0.0,2027-06-29,20000.0,0.05,75,CE,NFO-OPT,NFO
18317314,71552,NIFTY27JUN20000PE,NIFTY,0.0,2027-06-29,20000.0,0.05,75,PE,NFO-OPT,NFO
18317570,71553,NIFTY27JUN21000CE,NIFTY,0.0,2027-06-29,21000.0,0.05,75,CE,NFO-OPT,NFO
18317826,71554,NIFTY27JUN21000PE,NIFTY,0.0,2027-06-29,21000.0,0.05,75,PE,NFO-OPT,NFO
18318338,71556,NIFTY27JUN22000CE,NIFTY,0.0,2027-06-29,22000.0,0.05,75,CE,NFO-OPT,NFO
18318594,71557,NIFTY27JUN22000PE,NIFTY,0.0,2027-06-29,22000.0,0.05,75,PE,NFO-OPT,NFO
18318850,71558,NIFTY27JUN23000CE,NIFTY,0.0,2027-06-29,23000.0,0.05,75,CE,NFO-OPT,NFO
18319106,71559,NIFTY27JUN23000PE,NIFTY,0.0,2027-06-29,23000.0,0.05,75,PE,NFO-OPT,NFO
18319362,71560,NIFTY27JUN24000CE,NIFTY,0.0,2027-06-29,24000.0,0.05,75,CE,NFO-OPT,NFO
18319618,71561,NIFTY27JUN24000PE,NIFTY,0.0,2027-06-29,24000.0,0.05,75,PE,NFO-OPT,NFO
18319874,71562,NIFTY27JUN25000CE,NIFTY,0.0,2027-06-29,25000.0,0.05,75,CE,NFO-OPT,NFO
18320130,71563,NIFTY27JUN25000PE,NIFTY,0.0,2027-06-29,25000.0,0.05,75,PE,NFO-OPT,NFO
18320386,71564,NIFTY27JUN26000CE,NIFTY,0.0,2027-06-29,26000.0,0.05,75,CE,NFO-OPT,NFO
18320642,71565,NIFTY27JUN26000PE,NIFTY,0.0,2027-06-29,26000.0,0.05,75,PE,NFO-OPT,NFO
13728258,53626,NIFTY27DEC25000CE,NIFTY,0.0,2027-12-28,25000.0,0.05,75,CE,NFO-OPT,NFO
13728514,53627,NIFTY27DEC25000PE,NIFTY,0.0,2027-12-28,25000.0,0.05,75,PE,NFO-OPT,NFO
13728770,53628,NIFTY27DEC26000CE,NIFTY,0.0,2027-12-28,26000.0,0.05,75,CE,NFO-OPT,NFO
13729282,53630,NIFTY27DEC26000PE,NIFTY,0.0,2027-12-28,26000.0,0.05,75,PE,NFO-OPT,NFO
13727746,53624,NIFTY27DEC24000CE,NIFTY,0.0,2027-12-28,24000.0,0.05,75,CE,NFO-OPT,NFO
13728002,53625,NIFTY27DEC24000PE,NIFTY,0.0,2027-12-28,24000.0,0.05,75,PE,NFO-OPT,NFO
13729538,53631,NIFTY27DEC27000CE,NIFTY,0.0,2027-12-28,27000.0,0.05,75,CE,NFO-OPT,NFO
13729794,53632,NIFTY27DEC27000PE,NIFTY,0.0,2027-12-28,27000.0,0.05,75,PE,NFO-OPT,NFO
13726210,53618,NIFTY27DEC23000CE,NIFTY,0.0,2027-12-28,23000.0,0.05,75,CE,NFO-OPT,NFO
13726466,53619,NIFTY27DEC23000PE,NIFTY,0.0,2027-12-28,23000.0,0.05,75,PE,NFO-OPT,NFO
13730050,53633,NIFTY27DEC28000CE,NIFTY,0.0,2027-12-28,28000.0,0.05,75,CE,NFO-OPT,NFO
13730562,53635,NIFTY27DEC28000PE,NIFTY,0.0,2027-12-28,28000.0,0.05,75,PE,NFO-OPT,NFO
13725698,53616,NIFTY27DEC22000CE,NIFTY,0.0,2027-12-28,22000.0,0.05,75,CE,NFO-OPT,NFO
13725954,53617,NIFTY27DEC22000PE,NIFTY,0.0,2027-12-28,22000.0,0.05,75,PE,NFO-OPT,NFO
9769986,38164,NIFTY27DEC29000CE,NIFTY,0.0,2027-12-28,29000.0,0.05,75,CE,NFO-OPT,NFO
9770242,38165,NIFTY27DEC29000PE,NIFTY,0.0,2027-12-28,29000.0,0.05,75,PE,NFO-OPT,NFO
13724930,53613,NIFTY27DEC21000CE,NIFTY,0.0,2027-12-28,21000.0,0.05,75,CE,NFO-OPT,NFO
13725442,53615,NIFTY27DEC21000PE,NIFTY,0.0,2027-12-28,21000.0,0.05,75,PE,NFO-OPT,NFO
9048578,35346,NIFTY27DEC30000CE,NIFTY,0.0,2027-12-28,30000.0,0.05,75,CE,NFO-OPT,NFO
9048834,35347,NIFTY27DEC30000PE,NIFTY,0.0,2027-12-28,30000.0,0.05,75,PE,NFO-OPT,NFO
13723394,53607,NIFTY27DEC20000CE,NIFTY,0.0,2027-12-28,20000.0,0.05,75,CE,NFO-OPT,NFO
13724418,53611,NIFTY27DEC20000PE,NIFTY,0.0,2027-12-28,20000.0,0.05,75,PE,NFO-OPT,NFO
10788866,42144,NIFTY27DEC31000CE,NIFTY,0.0,2027-12-28,31000.0,0.05,75,CE,NFO-OPT,NFO
10789634,42147,NIFTY27DEC31000PE,NIFTY,0.0,2027-12-28,31000.0,0.05,75,PE,NFO-OPT,NFO
13722882,53605,NIFTY27DEC19000CE,NIFTY,0.0,2027-12-28,19000.0,0.05,75,CE,NFO-OPT,NFO
13723138,53606,NIFTY27DEC19000PE,NIFTY,0.0,2027-12-28,19000.0,0.05,75,PE,NFO-OPT,NFO
13722626,53604,NIFTY27DEC18000PE,NIFTY,0.0,2027-12-28,18000.0,0.05,75,PE,NFO-OPT,NFO
13722114,53602,NIFTY27DEC17000PE,NIFTY,0.0,2027-12-28,17000.0,0.05,75,PE,NFO-OPT,NFO
13720322,53595,NIFTY27DEC15000PE,NIFTY,0.0,2027-12-28,15000.0,0.05,75,PE,NFO-OPT,NFO
9050114,35352,NIFTY28JUN30000CE,NIFTY,0.0,2028-06-27,30000.0,0.05,75,CE,NFO-OPT,NFO
9050370,35353,NIFTY28JUN30000PE,NIFTY,0.0,2028-06-27,30000.0,0.05,75,PE,NFO-OPT,NFO
10791682,42155,NIFTY28JUN31000CE,NIFTY,0.0,2028-06-27,31000.0,0.05,75,CE,NFO-OPT,NFO
10792706,42159,NIFTY28JUN31000PE,NIFTY,0.0,2028-06-27,31000.0,0.05,75,PE,NFO-OPT,NFO
22052098,86141,NIFTY28JUN19000CE,NIFTY,0.0,2028-06-27,19000.0,0.05,75,CE,NFO-OPT,NFO
22052354,86142,NIFTY28JUN19000PE,NIFTY,0.0,2028-06-27,19000.0,0.05,75,PE,NFO-OPT,NFO
22052610,86143,NIFTY28JUN20000CE,NIFTY,0.0,2028-06-27,20000.0,0.05,75,CE,NFO-OPT,NFO
22052866,86144,NIFTY28JUN20000PE,NIFTY,0.0,2028-06-27,20000.0,0.05,75,PE,NFO-OPT,NFO
22053122,86145,NIFTY28JUN21000CE,NIFTY,0.0,2028-06-27,21000.0,0.05,75,CE,NFO-OPT,NFO
22053378,86146,NIFTY28JUN21000PE,NIFTY,0.0,2028-06-27,21000.0,0.05,75,PE,NFO-OPT,NFO
22053634,86147,NIFTY28JUN22000CE,NIFTY,0.0,2028-06-27,22000.0,0.05,75,CE,NFO-OPT,NFO
22053890,86148,NIFTY28JUN22000PE,NIFTY,0.0,2028-06-27,22000.0,0.05,75,PE,NFO-OPT,NFO
22054146,86149,NIFTY28JUN23000CE,NIFTY,0.0,2028-06-27,23000.0,0.05,75,CE,NFO-OPT,NFO
22054402,86150,NIFTY28JUN23000PE,NIFTY,0.0,2028-06-27,23000.0,0.05,75,PE,NFO-OPT,NFO
22054658,86151,NIFTY28JUN24000CE,NIFTY,0.0,2028-06-27,24000.0,0.05,75,CE,NFO-OPT,NFO
22054914,86152,NIFTY28JUN24000PE,NIFTY,0.0,2028-06-27,24000.0,0.05,75,PE,NFO-OPT,NFO
22055170,86153,NIFTY28JUN25000CE,NIFTY,0.0,2028-06-27,25000.0,0.05,75,CE,NFO-OPT,NFO
22056962,86160,NIFTY28JUN25000PE,NIFTY,0.0,2028-06-27,25000.0,0.05,75,PE,NFO-OPT,NFO
22057218,86161,NIFTY28JUN26000CE,NIFTY,0.0,2028-06-27,26000.0,0.05,75,CE,NFO-OPT,NFO
22057474,86162,NIFTY28JUN26000PE,NIFTY,0.0,2028-06-27,26000.0,0.05,75,PE,NFO-OPT,NFO
22057730,86163,NIFTY28JUN27000CE,NIFTY,0.0,2028-06-27,27000.0,0.05,75,CE,NFO-OPT,NFO
22057986,86164,NIFTY28JUN27000PE,NIFTY,0.0,2028-06-27,27000.0,0.05,75,PE,NFO-OPT,NFO
22058242,86165,NIFTY28JUN28000CE,NIFTY,0.0,2028-06-27,28000.0,0.05,75,CE,NFO-OPT,NFO
22058498,86166,NIFTY28JUN28000PE,NIFTY,0.0,2028-06-27,28000.0,0.05,75,PE,NFO-OPT,NFO
22058754,86167,NIFTY28JUN29000CE,NIFTY,0.0,2028-06-27,29000.0,0.05,75,CE,NFO-OPT,NFO
22059010,86168,NIFTY28JUN29000PE,NIFTY,0.0,2028-06-27,29000.0,0.05,75,PE,NFO-OPT,NFO
17352706,67784,NIFTY28DEC25000CE,NIFTY,0.0,2028-12-26,25000.0,0.05,75,CE,NFO-OPT,NFO
17352962,67785,NIFTY28DEC25000PE,NIFTY,0.0,2028-12-26,25000.0,0.05,75,PE,NFO-OPT,NFO
17353218,67786,NIFTY28DEC26000CE,NIFTY,0.0,2028-12-26,26000.0,0.05,75,CE,NFO-OPT,NFO
17353474,67787,NIFTY28DEC26000PE,NIFTY,0.0,2028-12-26,26000.0,0.05,75,PE,NFO-OPT,NFO
17352194,67782,NIFTY28DEC24000CE,NIFTY,0.0,2028-12-26,24000.0,0.05,75,CE,NFO-OPT,NFO
17352450,67783,NIFTY28DEC24000PE,NIFTY,0.0,2028-12-26,24000.0,0.05,75,PE,NFO-OPT,NFO
17353730,67788,NIFTY28DEC27000CE,NIFTY,0.0,2028-12-26,27000.0,0.05,75,CE,NFO-OPT,NFO
17353986,67789,NIFTY28DEC27000PE,NIFTY,0.0,2028-12-26,27000.0,0.05,75,PE,NFO-OPT,NFO
17351682,67780,NIFTY28DEC23000CE,NIFTY,0.0,2028-12-26,23000.0,0.05,75,CE,NFO-OPT,NFO
17351938,67781,NIFTY28DEC23000PE,NIFTY,0.0,2028-12-26,23000.0,0.05,75,PE,NFO-OPT,NFO
17354242,67790,NIFTY28DEC28000CE,NIFTY,0.0,2028-12-26,28000.0,0.05,75,CE,NFO-OPT,NFO
17354498,67791,NIFTY28DEC28000PE,NIFTY,0.0,2028-12-26,28000.0,0.05,75,PE,NFO-OPT,NFO
17351170,67778,NIFTY28DEC22000CE,NIFTY,0.0,2028-12-26,22000.0,0.05,75,CE,NFO-OPT,NFO
17351426,67779,NIFTY28DEC22000PE,NIFTY,0.0,2028-12-26,22000.0,0.05,75,PE,NFO-OPT,NFO
17354754,67792,NIFTY28DEC29000CE,NIFTY,0.0,2028-12-26,29000.0,0.05,75,CE,NFO-OPT,NFO
17355010,67793,NIFTY28DEC29000PE,NIFTY,0.0,2028-12-26,29000.0,0.05,75,PE,NFO-OPT,NFO
17350658,67776,NIFTY28DEC21000CE,NIFTY,0.0,2028-12-26,21000.0,0.05,75,CE,NFO-OPT,NFO
17350914,67777,NIFTY28DEC21000PE,NIFTY,0.0,2028-12-26,21000.0,0.05,75,PE,NFO-OPT,NFO
17355266,67794,NIFTY28DEC30000CE,NIFTY,0.0,2028-12-26,30000.0,0.05,75,CE,NFO-OPT,NFO
17355522,67795,NIFTY28DEC30000PE,NIFTY,0.0,2028-12-26,30000.0,0.05,75,PE,NFO-OPT,NFO
17350146,67774,NIFTY28DEC20000CE,NIFTY,0.0,2028-12-26,20000.0,0.05,75,CE,NFO-OPT,NFO
17350402,67775,NIFTY28DEC20000PE,NIFTY,0.0,2028-12-26,20000.0,0.05,75,PE,NFO-OPT,NFO
17355778,67796,NIFTY28DEC31000CE,NIFTY,0.0,2028-12-26,31000.0,0.05,75,CE,NFO-OPT,NFO
17356034,67797,NIFTY28DEC31000PE,NIFTY,0.0,2028-12-26,31000.0,0.05,75,PE,NFO-OPT,NFO
17349634,67772,NIFTY28DEC19000CE,NIFTY,0.0,2028-12-26,19000.0,0.05,75,CE,NFO-OPT,NFO
17349890,67773,NIFTY28DEC19000PE,NIFTY,0.0,2028-12-26,19000.0,0.05,75,PE,NFO-OPT,NFO
17349378,67771,NIFTY28DEC18000PE,NIFTY,0.0,2028-12-26,18000.0,0.05,75,PE,NFO-OPT,NFO
22941186,89614,NIFTY29JUN19000CE,NIFTY,0.0,2029-06-26,19000.0,0.05,75,CE,NFO-OPT,NFO
22941442,89615,NIFTY29JUN19000PE,NIFTY,0.0,2029-06-26,19000.0,0.05,75,PE,NFO-OPT,NFO
22941698,89616,NIFTY29JUN20000CE,NIFTY,0.0,2029-06-26,20000.0,0.05,75,CE,NFO-OPT,NFO
22943490,89623,NIFTY29JUN20000PE,NIFTY,0.0,2029-06-26,20000.0,0.05,75,PE,NFO-OPT,NFO
22943746,89624,NIFTY29JUN21000CE,NIFTY,0.0,2029-06-26,21000.0,0.05,75,CE,NFO-OPT,NFO
22944002,89625,NIFTY29JUN21000PE,NIFTY,0.0,2029-06-26,21000.0,0.05,75,PE,NFO-OPT,NFO
22944258,89626,NIFTY29JUN22000CE,NIFTY,0.0,2029-06-26,22000.0,0.05,75,CE,NFO-OPT,NFO
22944514,89627,NIFTY29JUN22000PE,NIFTY,0.0,2029-06-26,22000.0,0.05,75,PE,NFO-OPT,NFO
22944770,89628,NIFTY29JUN23000CE,NIFTY,0.0,2029-06-26,23000.0,0.05,75,CE,NFO-OPT,NFO
22945026,89629,NIFTY29JUN23000PE,NIFTY,0.0,2029-06-26,23000.0,0.05,75,PE,NFO-OPT,NFO
22945282,89630,NIFTY29JUN24000CE,NIFTY,0.0,2029-06-26,24000.0,0.05,75,CE,NFO-OPT,NFO
22945538,89631,NIFTY29JUN24000PE,NIFTY,0.0,2029-06-26,24000.0,0.05,75,PE,NFO-OPT,NFO
22945794,89632,NIFTY29JUN25000CE,NIFTY,0.0,2029-06-26,25000.0,0.05,75,CE,NFO-OPT,NFO
22946050,89633,NIFTY29JUN25000PE,NIFTY,0.0,2029-06-26,25000.0,0.05,75,PE,NFO-OPT,NFO
22946306,89634,NIFTY29JUN26000CE,NIFTY,0.0,2029-06-26,26000.0,0.05,75,CE,NFO-OPT,NFO
22946562,89635,NIFTY29JUN26000PE,NIFTY,0.0,2029-06-26,26000.0,0.05,75,PE,NFO-OPT,NFO
22946818,89636,NIFTY29JUN27000CE,NIFTY,0.0,2029-06-26,27000.0,0.05,75,CE,NFO-OPT,NFO
22947074,89637,NIFTY29JUN27000PE,NIFTY,0.0,2029-06-26,27000.0,0.05,75,PE,NFO-OPT,NFO
22947330,89638,NIFTY29JUN28000CE,NIFTY,0.0,2029-06-26,28000.0,0.05,75,CE,NFO-OPT,NFO
22947586,89639,NIFTY29JUN28000PE,NIFTY,0.0,2029-06-26,28000.0,0.05,75,PE,NFO-OPT,NFO
22947842,89640,NIFTY29JUN29000CE,NIFTY,0.0,2029-06-26,29000.0,0.05,75,CE,NFO-OPT,NFO
22948098,89641,NIFTY29JUN29000PE,NIFTY,0.0,2029-06-26,29000.0,0.05,75,PE,NFO-OPT,NFO
22948354,89642,NIFTY29JUN30000CE,NIFTY,0.0,2029-06-26,30000.0,0.05,75,CE,NFO-OPT,NFO
22948610,89643,NIFTY29JUN30000PE,NIFTY,0.0,2029-06-26,30000.0,0.05,75,PE,NFO-OPT,NFO
22948866,89644,NIFTY29JUN31000CE,NIFTY,0.0,2029-06-26,31000.0,0.05,75,CE,NFO-OPT,NFO
22949122,89645,NIFTY29JUN31000PE,NIFTY,0.0,2029-06-26,31000.0,0.05,75,PE,NFO-OPT,NFO
15813634,61772,NIFTY29DEC25000CE,NIFTY,0.0,2029-12-24,25000.0,0.05,75,CE,NFO-OPT,NFO
15813890,61773,NIFTY29DEC25000PE,NIFTY,0.0,2029-12-24,25000.0,0.05,75,PE,NFO-OPT,NFO
15815170,61778,NIFTY29DEC26000CE,NIFTY,0.0,2029-12-24,26000.0,0.05,75,CE,NFO-OPT,NFO
15815426,61779,NIFTY29DEC26000PE,NIFTY,0.0,2029-12-24,26000.0,0.05,75,PE,NFO-OPT,NFO
15807490,61748,NIFTY29DEC24000CE,NIFTY,0.0,2029-12-24,24000.0,0.05,75,CE,NFO-OPT,NFO
15807746,61749,NIFTY29DEC24000PE,NIFTY,0.0,2029-12-24,24000.0,0.05,75,PE,NFO-OPT,NFO
15819266,61794,NIFTY29DEC27000CE,NIFTY,0.0,2029-12-24,27000.0,0.05,75,CE,NFO-OPT,NFO
15819522,61795,NIFTY29DEC27000PE,NIFTY,0.0,2029-12-24,27000.0,0.05,75,PE,NFO-OPT,NFO
15806978,61746,NIFTY29DEC23000CE,NIFTY,0.0,2029-12-24,23000.0,0.05,75,CE,NFO-OPT,NFO
15807234,61747,NIFTY29DEC23000PE,NIFTY,0.0,2029-12-24,23000.0,0.05,75,PE,NFO-OPT,NFO
15835650,61858,NIFTY29DEC28000CE,NIFTY,0.0,2029-12-24,28000.0,0.05,75,CE,NFO-OPT,NFO
15835906,61859,NIFTY29DEC28000PE,NIFTY,0.0,2029-12-24,28000.0,0.05,75,PE,NFO-OPT,NFO
15806466,61744,NIFTY29DEC22000CE,NIFTY,0.0,2029-12-24,22000.0,0.05,75,CE,NFO-OPT,NFO
15806722,61745,NIFTY29DEC22000PE,NIFTY,0.0,2029-12-24,22000.0,0.05,75,PE,NFO-OPT,NFO
15849986,61914,NIFTY29DEC29000CE,NIFTY,0.0,2029-12-24,29000.0,0.05,75,CE,NFO-OPT,NFO
15850242,61915,NIFTY29DEC29000PE,NIFTY,0.0,2029-12-24,29000.0,0.05,75,PE,NFO-OPT,NFO
15784706,61659,NIFTY29DEC21000CE,NIFTY,0.0,2029-12-24,21000.0,0.05,75,CE,NFO-OPT,NFO
15784962,61660,NIFTY29DEC21000PE,NIFTY,0.0,2029-12-24,21000.0,0.05,75,PE,NFO-OPT,NFO
15854594,61932,NIFTY29DEC30000CE,NIFTY,0.0,2029-12-24,30000.0,0.05,75,CE,NFO-OPT,NFO
15854850,61933,NIFTY29DEC30000PE,NIFTY,0.0,2029-12-24,30000.0,0.05,75,PE,NFO-OPT,NFO
15720962,61410,NIFTY29DEC20000CE,NIFTY,0.0,2029-12-24,20000.0,0.05,75,CE,NFO-OPT,NFO
15721218,61411,NIFTY29DEC20000PE,NIFTY,0.0,2029-12-24,20000.0,0.05,75,PE,NFO-OPT,NFO
15868418,61986,NIFTY29DEC31000CE,NIFTY,0.0,2029-12-24,31000.0,0.05,75,CE,NFO-OPT,NFO
15868674,61987,NIFTY29DEC31000PE,NIFTY,0.0,2029-12-24,31000.0,0.05,75,PE,NFO-OPT,NFO
15718914,61402,NIFTY29DEC19000CE,NIFTY,0.0,2029-12-24,19000.0,0.05,75,CE,NFO-OPT,NFO
15719170,61403,NIFTY29DEC19000PE,NIFTY,0.0,2029-12-24,19000.0,0.05,75,PE,NFO-OPT,NFO
15588866,60894,NIFTY30JUN19000CE,NIFTY,0.0,2030-06-25,19000.0,0.05,75,CE,NFO-OPT,NFO
15589122,60895,NIFTY30JUN19000PE,NIFTY,0.0,2030-06-25,19000.0,0.05,75,PE,NFO-OPT,NFO
15589378,60896,NIFTY30JUN20000CE,NIFTY,0.0,2030-06-25,20000.0,0.05,75,CE,NFO-OPT,NFO
15589634,60897,NIFTY30JUN20000PE,NIFTY,0.0,2030-06-25,20000.0,0.05,75,PE,NFO-OPT,NFO
15589890,60898,NIFTY30JUN21000CE,NIFTY,0.0,2030-06-25,21000.0,0.05,75,CE,NFO-OPT,NFO
15590146,60899,NIFTY30JUN21000PE,NIFTY,0.0,2030-06-25,21000.0,0.05,75,PE,NFO-OPT,NFO
15590402,60900,NIFTY30JUN22000CE,NIFTY,0.0,2030-06-25,22000.0,0.05,75,CE,NFO-OPT,NFO
15590658,60901,NIFTY30JUN22000PE,NIFTY,0.0,2030-06-25,22000.0,0.05,75,PE,NFO-OPT,NFO
15590914,60902,NIFTY30JUN23000CE,NIFTY,0.0,2030-06-25,23000.0,0.05,75,CE,NFO-OPT,NFO
15591170,60903,NIFTY30JUN23000PE,NIFTY,0.0,2030-06-25,23000.0,0.05,75,PE,NFO-OPT,NFO
15591426,60904,NIFTY30JUN24000CE,NIFTY,0.0,2030-06-25,24000.0,0.05,75,CE,NFO-OPT,NFO
15591682,60905,NIFTY30JUN24000PE,NIFTY,0.0,2030-06-25,24000.0,0.05,75,PE,NFO-OPT,NFO
15591938,60906,NIFTY30JUN25000CE,NIFTY,0.0,2030-06-25,25000.0,0.05,75,CE,NFO-OPT,NFO
15592194,60907,NIFTY30JUN25000PE,NIFTY,0.0,2030-06-25,25000.0,0.05,75,PE,NFO-OPT,NFO
15592450,60908,NIFTY30JUN26000CE,NIFTY,0.0,2030-06-25,26000.0,0.05,75,CE,NFO-OPT,NFO
15592706,60909,NIFTY30JUN26000PE,NIFTY,0.0,2030-06-25,26000.0,0.05,75,PE,NFO-OPT,NFO
15592962,60910,NIFTY30JUN27000CE,NIFTY,0.0,2030-06-25,27000.0,0.05,75,CE,NFO-OPT,NFO
15593218,60911,NIFTY30JUN27000PE,NIFTY,0.0,2030-06-25,27000.0,0.05,75,PE,NFO-OPT,NFO
15593474,60912,NIFTY30JUN28000CE,NIFTY,0.0,2030-06-25,28000.0,0.05,75,CE,NFO-OPT,NFO
15596546,60924,NIFTY30JUN28000PE,NIFTY,0.0,2030-06-25,28000.0,0.05,75,PE,NFO-OPT,NFO
15596802,60925,NIFTY30JUN29000CE,NIFTY,0.0,2030-06-25,29000.0,0.05,75,CE,NFO-OPT,NFO
15597058,60926,NIFTY30JUN29000PE,NIFTY,0.0,2030-06-25,29000.0,0.05,75,PE,NFO-OPT,NFO
15599618,60936,NIFTY30JUN30000CE,NIFTY,0.0,2030-06-25,30000.0,0.05,75,CE,NFO-OPT,NFO
15600386,60939,NIFTY30JUN30000PE,NIFTY,0.0,2030-06-25,30000.0,0.05,75,PE,NFO-OPT,NFO
15600642,60940,NIFTY30JUN31000CE,NIFTY,0.0,2030-06-25,31000.0,0.05,75,CE,NFO-OPT,NFO
15600898,60941,NIFTY30JUN31000PE,NIFTY,0.0,2030-06-25,31000.0,0.05,75,PE,NFO-OPT,NFO
13594114,53102,BANKNIFTY25OCT56200CE,BANKNIFTY,0.0,2025-10-28,56200.0,0.05,35,CE,NFO-OPT,NFO
13594370,53103,BANKNIFTY25OCT56200PE,BANKNIFTY,0.0,2025-10-28,56200.0,0.05,35,PE,NFO-OPT,NFO
13595138,53106,BANKNIFTY25OCT56300CE,BANKNIFTY,0.0,2025-10-28,56300.0,0.05,35,CE,NFO-OPT,NFO
13595394,53107,BANKNIFTY25OCT56300PE,BANKNIFTY,0.0,2025-10-28,56300.0,0.05,35,PE,NFO-OPT,NFO
13593602,53100,BANKNIFTY25OCT56100CE,BANKNIFTY,0.0,2025-10-28,56100.0,0.05,35,CE,NFO-OPT,NFO
13593858,53101,BANKNIFTY25OCT56100PE,BANKNIFTY,0.0,2025-10-28,56100.0,0.05,35,PE,NFO-OPT,NFO
13595650,53108,BANKNIFTY25OCT56400CE,BANKNIFTY,0.0,2025-10-28,56400.0,0.05,35,CE,NFO-OPT,NFO
13595906,53109,BANKNIFTY25OCT56400PE,BANKNIFTY,0.0,2025-10-28,56400.0,0.05,35,PE,NFO-OPT,NFO
13593090,53098,BANKNIFTY25OCT56000CE,BANKNIFTY,0.0,2025-10-28,56000.0,0.05,35,CE,NFO-OPT,NFO
